,x,y,time,displacement,speed,acceleration,angles
713,-60.594340764741375,54.798974524208425,14.26,2.149028124366078,107.45140621830618,158.74979173628444,50.15600159195808
714,-59.68594815097613,56.39024352390323,14.28,1.8322975113591558,91.61487556795974,-791.8265325173385,60.27966104612938
715,-58.279930585484465,58.250247694992744,14.3,2.3316305262501396,116.58152631249911,1248.332537226884,52.913573274137015
716,-56.86630280067419,59.87583490358172,14.32,2.1542695482960568,107.71347741480514,-443.4024448847078,48.989434148759315
717,-57.59780070397026,61.78749112112213,14.34,2.04683137473204,102.34156873660419,-268.5954339100534,69.0605810661014
718,-58.87765920373333,63.324886339930075,14.36,2.0004054184662943,100.02027092331684,-116.0648906643697,50.22312543577933
719,-60.00081634495801,64.91790758623722,14.38,1.9491533174868436,97.4576658743356,-128.13025244905336,54.81430955332797
720,-61.133027440056296,66.43662045911023,14.4,1.894304820796761,94.71524103984007,-137.1212417247798,53.29521272104548
721,-62.69215446358571,67.96670997940188,14.42,2.1845024640878825,109.22512320439645,725.4941082278349,44.46145653318489
722,-63.54896775213123,69.81707718137824,14.44,2.0391144630888176,101.95572315444305,-363.47000249767797,65.15348510713605
723,-62.392062728488064,71.44403876251619,14.46,1.996354983521141,99.81774917605031,-106.8986989196296,54.58400739780051
724,-60.80853212731294,72.47470377365434,14.48,1.8894018974380413,94.47009487190408,-267.3827152073173,33.05870376572441
725,-58.9791675604114,73.3649660203734,14.5,2.0344880404092147,101.7244020204629,362.7153574279489,25.94992084790187
726,-56.86537179679778,74.51890766045307,14.52,2.4082595040777104,120.41297520388808,934.4286591712788,28.630555089870864
727,-54.7902510289484,74.78997948545454,14.54,2.092750853653976,104.63754268270104,-788.7716260593689,7.442373114823495
728,-53.27965085305102,74.25055095831661,14.56,1.6040249459754021,80.2012472987647,-1221.8147691967345,19.651417667364097
729,-51.91847689016494,73.53004347860711,14.58,1.540105705968366,77.00528529841995,-159.7981000172409,27.893521823327024
730,-50.00980734658504,72.55616932536884,14.6,2.1427669712162007,107.13834856081232,1506.6531631196506,27.032364657121985
731,-48.317573416680915,72.21635432701808,14.62,1.7260156159846565,86.30078079923466,-1041.8783880789051,11.354468842178422
732,-46.37150657792254,71.54688086987692,14.64,2.0580016644141876,102.90008322070244,829.9651210733331,18.983913775938625
733,-44.26304005639508,71.28348330508993,14.66,2.1248551361299493,106.24275680649973,167.13367928986784,7.120715257344922
734,-42.54181445416864,70.01322607790942,14.68,2.139198681040189,106.95993405201173,35.85886227560101,36.42716898263858
735,-40.213886762248336,69.4410438574046,14.7,2.397215015861368,119.86075079307095,645.0408370529746,13.809013711698299
736,-38.36842432304308,68.90760126555428,14.72,1.9210134339242397,96.0506716962055,-1190.503954843192,16.12227229445029
737,-37.22033444625446,67.21431575721675,14.74,2.045806974748686,102.29034873743647,311.98385206155547,55.86174872110413
738,-36.38927342618369,65.52629486473874,14.76,1.8815092220138914,94.07546110069657,-410.7443818370039,63.78765619844498
739,-35.55578539137625,63.996619052036145,14.78,1.7420133168648668,87.1006658432452,-348.73976287257625,61.41496691311896
740,-35.63846200687465,62.15216505674694,14.8,1.846306031915779,92.31530159578271,260.7317876268583,87.43346682816056
741,-34.94760050857801,59.9669746436903,14.82,2.2917998933465618,114.58999466733053,1113.7346535774145,72.45532710267834
742,-34.65445456714027,57.691887074839265,14.84,2.293895810389376,114.69479051947125,5.239792607036376,82.65786998189567
743,-34.03393317308954,55.9605237862756,14.86,1.839202446023996,91.96012230120176,-1136.7334109134988,70.28229728028886
744,-34.38875180167128,53.8269264107313,14.88,2.162899447528282,108.1449723764068,809.2425037601971,80.55808347032078
745,-34.42990187374381,51.86009349852074,14.9,1.9672633359533387,98.36316679766904,-489.0902789368984,88.80143274173523
